row_id,Original High Level Intent,Correct Formal Specification,Ambiguous High Level Intent,Ambiguity Types Applied
1541,"Traffic originating from kiev can reach the subnet 100.0.4.0/24.
To reach 100.0.4.0/24 from kiev, traffic is directed through basel.
Traffic from kiev to 100.0.4.0/24 is evenly distributed across 2 paths.
100.0.1.0/24 is accessible from brussels.
The path between brussels and 100.0.1.0/24 involves kiev.
To reach 100.0.1.0/24 from brussels, traffic is balanced on 4 paths.
100.0.29.0/24 is accessible from amsterdam.
The path between amsterdam and 100.0.29.0/24 involves london.
Traffic from amsterdam to 100.0.29.0/24 is evenly distributed across 2 paths.","{""reachability"": {""kiev"": [""100.0.4.0/24""], ""brussels"": [""100.0.1.0/24""], ""amsterdam"": [""100.0.29.0/24""]}, ""waypoint"": {""(kiev,100.0.4.0/24)"": [""basel""], ""(brussels,100.0.1.0/24)"": [""kiev""], ""(amsterdam,100.0.29.0/24)"": [""london""]}, ""loadbalancing"": {""(kiev,100.0.4.0/24)"": 2, ""(brussels,100.0.1.0/24)"": 4, ""(amsterdam,100.0.29.0/24)"": 2}}","kiev and the target subnet need connectivity.
brussels and 100.0.1.0/24 should be connected.
Use kiev as intermediate hop if available.
Use multiple paths for reliability.
amsterdam needs to reach that network. The same connectivity requirements apply to the other subnets as well.
The path between amsterdam and that network involves london.
Use multiple paths for reliability.",VAGUE_REF; BIDIR; OMIT; SOFT_WP; SOFT_LB; MERGE
1542,"strasbourg can reach 100.0.9.0/24.
The path between strasbourg and 100.0.9.0/24 involves rotterdam.
Traffic from strasbourg to 100.0.9.0/24 is evenly distributed across 2 paths.
Traffic originating from paris can reach the subnet 100.0.4.0/24.
Traffic from paris to 100.0.4.0/24 passes through basel.
Traffic from paris to 100.0.4.0/24 is evenly distributed across 2 paths.
The subnet 100.0.9.0/24 is reachable from zurich.
The route from zurich to 100.0.9.0/24 includes rotterdam.
Traffic from zurich to 100.0.9.0/24 is evenly distributed across 3 paths.","{""reachability"": {""strasbourg"": [""100.0.9.0/24""], ""paris"": [""100.0.4.0/24""], ""zurich"": [""100.0.9.0/24""]}, ""waypoint"": {""(strasbourg,100.0.9.0/24)"": [""rotterdam""], ""(paris,100.0.4.0/24)"": [""basel""], ""(zurich,100.0.9.0/24)"": [""rotterdam""]}, ""loadbalancing"": {""(strasbourg,100.0.9.0/24)"": 2, ""(paris,100.0.4.0/24)"": 2, ""(zurich,100.0.9.0/24)"": 3}}","strasbourg can reach the target subnet
The path between strasbourg and 100.0.9.0/24 involves rotterdam.
Traffic from strasbourg to 100.0.9.0/24 is evenly distributed across 2 paths.
Traffic originating from paris can reach the subnet the remote network
Route through basel if possible.
It should also have redundancy.
zurich needs to reach 100.0.9.0/24. The same connectivity requirements apply to the other subnets as well.
Traffic should go through rotterdam when feasible.
Distribute traffic across available paths.",VAGUE_REF; SOFT_WP; PRONOUN; MERGE; SOFT_LB
1543,"100.0.9.0/24 is accessible from bucharest.
The path between bucharest and 100.0.9.0/24 involves rotterdam.
The number of paths between bucharest and 100.0.9.0/24 should be 2.
Connectivity from praha to 100.0.4.0/24 is established.
The path between praha and 100.0.4.0/24 involves basel.
Traffic from praha to 100.0.4.0/24 is evenly distributed across 2 paths.
praha can reach 100.0.29.0/24.
Routing traffic between praha and 100.0.29.0/24 goes via london.
The number of paths between praha and 100.0.29.0/24 should be 3.","{""reachability"": {""bucharest"": [""100.0.9.0/24""], ""praha"": [""100.0.4.0/24"", ""100.0.29.0/24""]}, ""waypoint"": {""(bucharest,100.0.9.0/24)"": [""rotterdam""], ""(praha,100.0.4.0/24)"": [""basel""], ""(praha,100.0.29.0/24)"": [""london""]}, ""loadbalancing"": {""(bucharest,100.0.9.0/24)"": 2, ""(praha,100.0.4.0/24)"": 2, ""(praha,100.0.29.0/24)"": 3}}","our servers is accessible from bucharest.
The path between bucharest and our servers involves rotterdam.
Make sure there's redundancy.
Connectivity from praha to that network is established.
The path between praha and that network involves basel.
Distribute traffic across available paths.
praha can reach the destination network
Preferably route via london.
Distribute traffic across available paths.",VAGUE_REF; SOFT_LB; SOFT_WP
1544,"100.0.9.0/24 is accessible from madrid.
The path between madrid and 100.0.9.0/24 involves rotterdam.
The number of paths between madrid and 100.0.9.0/24 should be 2.
Connectivity from brussels to 100.0.9.0/24 is established.
The path between brussels and 100.0.9.0/24 involves rotterdam.
To reach 100.0.9.0/24 from brussels, traffic is balanced on 3 paths.
vienna can reach 100.0.9.0/24.
Routing traffic between vienna and 100.0.9.0/24 goes via rotterdam.
Traffic from vienna to 100.0.9.0/24 is evenly distributed across 3 paths.","{""reachability"": {""madrid"": [""100.0.9.0/24""], ""brussels"": [""100.0.9.0/24""], ""vienna"": [""100.0.9.0/24""]}, ""waypoint"": {""(madrid,100.0.9.0/24)"": [""rotterdam""], ""(brussels,100.0.9.0/24)"": [""rotterdam""], ""(vienna,100.0.9.0/24)"": [""rotterdam""]}, ""loadbalancing"": {""(madrid,100.0.9.0/24)"": 2, ""(brussels,100.0.9.0/24)"": 3, ""(vienna,100.0.9.0/24)"": 3}}","our servers is accessible from madrid.
Preferably route via rotterdam.
The number of paths between madrid and our servers should be 2.
Ensure connectivity between brussels and 100.0.9.0/24.
The path between brussels and 100.0.9.0/24 involves rotterdam.
Load balance the traffic appropriately.
Ensure connectivity between vienna and 100.0.9.0/24..
Routing traffic between vienna and 100.0.9.0/24 goes via rotterdam.
Ensure fault tolerance with multiple routes.",VAGUE_REF; SOFT_WP; BIDIR; SOFT_LB
1545,"Traffic originating from roma can reach the subnet 100.0.1.0/24.
Traffic from roma to 100.0.1.0/24 passes through kiev.
To reach 100.0.1.0/24 from roma, traffic is balanced on 2 paths.
Traffic originating from luxembourg can reach the subnet 100.0.9.0/24.
Traffic from luxembourg to 100.0.9.0/24 passes through rotterdam.
Traffic from luxembourg to 100.0.9.0/24 should be load-balanced across 4 paths.
frankfurt can reach 100.0.9.0/24.
The path between frankfurt and 100.0.9.0/24 involves rotterdam.
To reach 100.0.9.0/24 from frankfurt, traffic is balanced on 2 paths.","{""reachability"": {""roma"": [""100.0.1.0/24""], ""luxembourg"": [""100.0.9.0/24""], ""frankfurt"": [""100.0.9.0/24""]}, ""waypoint"": {""(roma,100.0.1.0/24)"": [""kiev""], ""(luxembourg,100.0.9.0/24)"": [""rotterdam""], ""(frankfurt,100.0.9.0/24)"": [""rotterdam""]}, ""loadbalancing"": {""(roma,100.0.1.0/24)"": 2, ""(luxembourg,100.0.9.0/24)"": 4, ""(frankfurt,100.0.9.0/24)"": 2}}","roma and the destination network need connectivity.
Traffic from roma to 100.0.1.0/24 passes through kiev.
Ensure good redundancy.
Traffic originating from luxembourg can reach the subnet 100.0.9.0/24.
Consider routing through rotterdam.
Make sure there's redundancy.
frankfurt can reach that network
Preferably route via rotterdam.
Distribute traffic across available paths.",VAGUE_REF; BIDIR; SOFT_LB; SOFT_WP
1546,"Connectivity from barcelona to 100.0.1.0/24 is established.
The path between barcelona and 100.0.1.0/24 involves kiev.
To reach 100.0.1.0/24 from barcelona, traffic should be split across 3 paths.
barcelona can reach 100.0.4.0/24.
Traffic from barcelona to 100.0.4.0/24 passes through basel.
Traffic from barcelona to 100.0.4.0/24 should be load-balanced across 3 paths.
milan can reach 100.0.29.0/24.
The path between milan and 100.0.29.0/24 involves london.
Traffic from milan to 100.0.29.0/24 is evenly distributed across 2 paths.","{""reachability"": {""barcelona"": [""100.0.1.0/24"", ""100.0.4.0/24""], ""milan"": [""100.0.29.0/24""]}, ""waypoint"": {""(barcelona,100.0.1.0/24)"": [""kiev""], ""(barcelona,100.0.4.0/24)"": [""basel""], ""(milan,100.0.29.0/24)"": [""london""]}, ""loadbalancing"": {""(barcelona,100.0.1.0/24)"": 3, ""(barcelona,100.0.4.0/24)"": 3, ""(milan,100.0.29.0/24)"": 2}}","Ensure connectivity between barcelona and that network.
The path between barcelona and that network involves kiev.
barcelona can reach 100.0.4.0/24.
Traffic from barcelona to 100.0.4.0/24 passes through basel.
It should also have redundancy.
milan and that network should be connected.
Route through london if possible.
Use multiple paths for reliability.",VAGUE_REF; BIDIR; OMIT; PRONOUN; SOFT_WP; SOFT_LB
1547,"brussels can reach 100.0.29.0/24.
Routing traffic between brussels and 100.0.29.0/24 goes via london.
The number of paths between brussels and 100.0.29.0/24 should be 2.
The subnet 100.0.9.0/24 is reachable from athens.
Routing traffic between athens and 100.0.9.0/24 goes via rotterdam.
Traffic from athens to 100.0.9.0/24 is evenly distributed across 2 paths.
Traffic originating from rotterdam can reach the subnet 100.0.29.0/24.
The path between rotterdam and 100.0.29.0/24 involves london.
To reach 100.0.29.0/24 from rotterdam, traffic is balanced on 2 paths.","{""reachability"": {""brussels"": [""100.0.29.0/24""], ""athens"": [""100.0.9.0/24""], ""rotterdam"": [""100.0.29.0/24""]}, ""waypoint"": {""(brussels,100.0.29.0/24)"": [""london""], ""(athens,100.0.9.0/24)"": [""rotterdam""], ""(rotterdam,100.0.29.0/24)"": [""london""]}, ""loadbalancing"": {""(brussels,100.0.29.0/24)"": 2, ""(athens,100.0.9.0/24)"": 2, ""(rotterdam,100.0.29.0/24)"": 2}}","Ensure connectivity between brussels and 100.0.29.0/24..
Preferably route via london.
Ensure fault tolerance with multiple routes.
The subnet 100.0.9.0/24 is reachable from athens.
Routing traffic between athens and 100.0.9.0/24 goes via rotterdam.
Use multiple paths for reliability.
Ensure connectivity between rotterdam and that network.
The path between rotterdam and 100.0.29.0/24 involves london.
To reach 100.0.29.0/24 from rotterdam, traffic is balanced on 2 paths.",BIDIR; SOFT_WP; SOFT_LB; VAGUE_REF
1548,"100.0.29.0/24 is accessible from roma.
The path between roma and 100.0.29.0/24 involves london.
To reach 100.0.29.0/24 from roma, traffic is balanced on 2 paths.
100.0.1.0/24 is accessible from milan.
The path between milan and 100.0.1.0/24 involves kiev.
Traffic from milan to 100.0.1.0/24 is evenly distributed across 2 paths.
Connectivity from budapest to 100.0.9.0/24 is established.
The route from budapest to 100.0.9.0/24 includes rotterdam.
The number of paths between budapest and 100.0.9.0/24 should be 2.","{""reachability"": {""roma"": [""100.0.29.0/24""], ""milan"": [""100.0.1.0/24""], ""budapest"": [""100.0.9.0/24""]}, ""waypoint"": {""(roma,100.0.29.0/24)"": [""london""], ""(milan,100.0.1.0/24)"": [""kiev""], ""(budapest,100.0.9.0/24)"": [""rotterdam""]}, ""loadbalancing"": {""(roma,100.0.29.0/24)"": 2, ""(milan,100.0.1.0/24)"": 2, ""(budapest,100.0.9.0/24)"": 2}}","the target subnet is accessible from roma.
Ensure fault tolerance with multiple routes.
Ensure connectivity between milan and that network.
Route through kiev if possible.
Traffic from milan to that network is evenly distributed across 2 paths.
budapest needs to reach the target subnet. The same connectivity requirements apply to the other subnets as well.
Preferably route via rotterdam.
The number of paths between budapest and the target subnet should be 2.",VAGUE_REF; OMIT; SOFT_LB; BIDIR; SOFT_WP; MERGE
1549,"The subnet 100.0.4.0/24 is reachable from luxembourg.
Traffic from luxembourg to 100.0.4.0/24 passes through basel.
To reach 100.0.4.0/24 from luxembourg, traffic should be split across 4 paths.
100.0.9.0/24 is accessible from geneva.
Routing traffic between geneva and 100.0.9.0/24 goes via rotterdam.
To reach 100.0.9.0/24 from geneva, traffic should be split across 3 paths.
100.0.4.0/24 is accessible from lyon.
Routing traffic between lyon and 100.0.4.0/24 goes via basel.
The number of paths between lyon and 100.0.4.0/24 should be 2.","{""reachability"": {""luxembourg"": [""100.0.4.0/24""], ""geneva"": [""100.0.9.0/24""], ""lyon"": [""100.0.4.0/24""]}, ""waypoint"": {""(luxembourg,100.0.4.0/24)"": [""basel""], ""(geneva,100.0.9.0/24)"": [""rotterdam""], ""(lyon,100.0.4.0/24)"": [""basel""]}, ""loadbalancing"": {""(luxembourg,100.0.4.0/24)"": 4, ""(geneva,100.0.9.0/24)"": 3, ""(lyon,100.0.4.0/24)"": 2}}","The subnet 100.0.4.0/24 is reachable from luxembourg.
Traffic from luxembourg to 100.0.4.0/24 passes through basel.
Make sure there's redundancy.
geneva and 100.0.9.0/24 need connectivity.
Traffic should go through rotterdam when feasible.
Make sure there's redundancy.
lyon should connect to 100.0.4.0/24, and similar routing should be used for related traffic.
Route through basel if possible.
Use multiple paths for reliability.",SOFT_LB; BIDIR; SOFT_WP; MERGE
1550,"Connectivity from warsaw to 100.0.1.0/24 is established.
To reach 100.0.1.0/24 from warsaw, traffic is directed through kiev.
The number of paths between warsaw and 100.0.1.0/24 should be 2.
100.0.4.0/24 is accessible from milan.
Routing traffic between milan and 100.0.4.0/24 goes via basel.
Traffic from milan to 100.0.4.0/24 should be load-balanced across 2 paths.
Traffic originating from amsterdam can reach the subnet 100.0.1.0/24.
The route from amsterdam to 100.0.1.0/24 includes kiev.
To reach 100.0.1.0/24 from amsterdam, traffic should be split across 2 paths.","{""reachability"": {""warsaw"": [""100.0.1.0/24""], ""milan"": [""100.0.4.0/24""], ""amsterdam"": [""100.0.1.0/24""]}, ""waypoint"": {""(warsaw,100.0.1.0/24)"": [""kiev""], ""(milan,100.0.4.0/24)"": [""basel""], ""(amsterdam,100.0.1.0/24)"": [""kiev""]}, ""loadbalancing"": {""(warsaw,100.0.1.0/24)"": 2, ""(milan,100.0.4.0/24)"": 2, ""(amsterdam,100.0.1.0/24)"": 2}}","Connectivity from warsaw to 100.0.1.0/24 is established.
Consider routing through kiev.
Ensure fault tolerance with multiple routes.
milan should connect to the main subnet, and similar routing should be used for related traffic.
Routing traffic between milan and the main subnet goes via basel.
Load balance the traffic appropriately.
Connect amsterdam to 100.0.1.0/24..
To reach 100.0.1.0/24 from amsterdam, traffic should be split across 2 paths.",SOFT_WP; SOFT_LB; VAGUE_REF; MERGE; BIDIR; OMIT
1551,"barcelona can reach 100.0.29.0/24.
Traffic from barcelona to 100.0.29.0/24 passes through london.
Traffic from barcelona to 100.0.29.0/24 should be load-balanced across 2 paths.
100.0.29.0/24 is accessible from athens.
To reach 100.0.29.0/24 from athens, traffic is directed through london.
Traffic from athens to 100.0.29.0/24 is evenly distributed across 3 paths.
geneva can reach 100.0.29.0/24.
To reach 100.0.29.0/24 from geneva, traffic is directed through london.
Traffic from geneva to 100.0.29.0/24 should be load-balanced across 4 paths.","{""reachability"": {""barcelona"": [""100.0.29.0/24""], ""athens"": [""100.0.29.0/24""], ""geneva"": [""100.0.29.0/24""]}, ""waypoint"": {""(barcelona,100.0.29.0/24)"": [""london""], ""(athens,100.0.29.0/24)"": [""london""], ""(geneva,100.0.29.0/24)"": [""london""]}, ""loadbalancing"": {""(barcelona,100.0.29.0/24)"": 2, ""(athens,100.0.29.0/24)"": 3, ""(geneva,100.0.29.0/24)"": 4}}","barcelona and 100.0.29.0/24. need connectivity.
Use london as intermediate hop if available.
athens and that network need connectivity.
Make sure there's redundancy.
geneva should connect to 100.0.29.0/24., and similar routing should be used for related traffic.
Distribute traffic across available paths.",BIDIR; SOFT_WP; OMIT; VAGUE_REF; SOFT_LB; MERGE
1552,"Traffic originating from london can reach the subnet 100.0.4.0/24.
Routing traffic between london and 100.0.4.0/24 goes via basel.
To reach 100.0.4.0/24 from london, traffic is balanced on 2 paths.
The subnet 100.0.29.0/24 is reachable from budapest.
The route from budapest to 100.0.29.0/24 includes london.
To reach 100.0.29.0/24 from budapest, traffic is balanced on 3 paths.
Traffic originating from paris can reach the subnet 100.0.9.0/24.
The path between paris and 100.0.9.0/24 involves rotterdam.
Traffic from paris to 100.0.9.0/24 is evenly distributed across 2 paths.","{""reachability"": {""london"": [""100.0.4.0/24""], ""budapest"": [""100.0.29.0/24""], ""paris"": [""100.0.9.0/24""]}, ""waypoint"": {""(london,100.0.4.0/24)"": [""basel""], ""(budapest,100.0.29.0/24)"": [""london""], ""(paris,100.0.9.0/24)"": [""rotterdam""]}, ""loadbalancing"": {""(london,100.0.4.0/24)"": 2, ""(budapest,100.0.29.0/24)"": 3, ""(paris,100.0.9.0/24)"": 2}}","london and our servers need connectivity.
Routing traffic between london and 100.0.4.0/24 goes via basel.
Ensure budapest can access that network. Apply the same policy to other relevant connections.
Consider routing through london.
Ensure good redundancy.
Traffic originating from paris can reach the subnet the remote network
Make sure there's redundancy.",VAGUE_REF; BIDIR; OMIT; MERGE; SOFT_WP; SOFT_LB
1553,"Connectivity from athens to 100.0.4.0/24 is established.
Traffic from athens to 100.0.4.0/24 passes through basel.
Traffic from athens to 100.0.4.0/24 is evenly distributed across 2 paths.
The subnet 100.0.1.0/24 is reachable from london.
Traffic from london to 100.0.1.0/24 passes through kiev.
To reach 100.0.1.0/24 from london, traffic should be split across 3 paths.
basel can reach 100.0.29.0/24.
To reach 100.0.29.0/24 from basel, traffic is directed through london.
Traffic from basel to 100.0.29.0/24 is evenly distributed across 2 paths.","{""reachability"": {""athens"": [""100.0.4.0/24""], ""london"": [""100.0.1.0/24""], ""basel"": [""100.0.29.0/24""]}, ""waypoint"": {""(athens,100.0.4.0/24)"": [""basel""], ""(london,100.0.1.0/24)"": [""kiev""], ""(basel,100.0.29.0/24)"": [""london""]}, ""loadbalancing"": {""(athens,100.0.4.0/24)"": 2, ""(london,100.0.1.0/24)"": 3, ""(basel,100.0.29.0/24)"": 2}}","Connectivity from athens to 100.0.4.0/24 is established.
Traffic from athens to 100.0.4.0/24 passes through basel.
Ensure good redundancy.
london should connect to the target subnet, and similar routing should be used for related traffic.
Traffic from london to the target subnet passes through kiev.
Ensure good redundancy.
basel can reach 100.0.29.0/24.
Ensure good redundancy.",SOFT_LB; VAGUE_REF; MERGE
